Tarih,Saat,PTF (TL/MWh),PTF (USD/MWh),PTF (EUR/MWh),Yük Tahmin Planı (MWh),Toplam(MWh),Doğalgaz,Rüzgar,Linyit,Taş Kömür,İthal Kömür,Fueloil,Jeotermal,Barajlı,Nafta,Biyokütle,Akarsu,Gunes,Diğer
2025-07-08,13:00,"2.655,78","66,93","56,84","48.995,00","49.421,65","10.509,26","2.453,91","4.340,00","137,00","9.461,50","32,60","710,30","3.598,77","0,00","1.035,83","1.231,04","15.482,82","428,62"
2025-07-08,14:00,"3.130,00","78,88","66,99","50.116,00","50.351,82","11.342,74","2.736,34","4.072,19","137,00","9.459,50","31,40","709,61","4.522,47","0,00","1.032,90","1.325,66","14.548,71","433,30"
2025-07-08,15:00,"3.149,00","79,36","67,40","49.730,00","49.719,33","11.577,34","3.056,34","4.069,80","137,00","9.441,50","30,20","701,54","5.054,69","0,00","1.010,29","1.293,66","12.933,67","413,30"
2025-07-08,16:00,"3.350,01","84,43","71,70","49.579,00","49.097,10","12.572,02","3.217,15","4.010,85","137,00","9.423,50","28,80","695,20","5.860,17","0,00","995,70","1.402,97","10.393,08","360,66"
2025-07-08,17:00,"3.399,54","85,68","72,76","48.872,00","47.519,87","13.348,71","3.274,58","4.023,25","137,00","9.410,50","23,90","700,56","6.656,47","0,00","972,21","1.626,29","7.003,98","342,42"
2025-07-08,18:00,"3.399,54","85,68","72,76","47.647,00","44.787,12","13.676,78","3.073,61","4.078,63","137,00","9.402,50","15,40","711,98","7.476,27","0,00","958,35","1.764,43","3.160,60","331,57"
2025-07-08,19:00,"3.400,00","85,69","72,77","47.565,00","42.900,65","13.847,70","2.926,63","4.105,43","137,00","9.400,50","5,30","732,66","7.750,37","0,00","947,74","2.096,44","637,20","313,68"
2025-07-08,20:00,"3.400,00","85,69","72,77","48.589,00","43.666,31","13.985,20","2.694,39","4.154,01","137,00","9.400,50","5,30","756,99","8.962,97","0,00","947,44","2.285,27","28,11","309,13"
2025-07-08,21:00,"3.400,00","85,69","72,77","48.471,00","43.071,94","14.143,91","2.468,08","4.195,07","137,00","9.400,50","5,30","786,93","8.405,57","0,00","947,29","2.262,64","12,12","307,53"
2025-07-08,22:00,"3.400,00","85,69","72,77","47.076,00","42.917,63","14.356,74","2.096,21","4.220,05","137,00","9.400,50","5,30","812,94","8.564,77","0,00","941,76","2.064,56","9,21","308,59"
2025-07-08,23:00,"3.399,54","85,68","72,76","45.294,00","42.935,38","14.832,40","1.918,74","4.264,01","137,00","9.400,50","5,30","834,73","8.388,17","0,00","949,03","1.882,59","9,81","313,10"
2025-07-09,00:00,"3.399,55","85,20","72,59","43.082,00","40.644,88","14.964,87","1.731,92","4.135,10","137,00","9.384,50","5,30","871,28","6.567,12","0,00","913,37","1.605,05","11,38","317,99"
2025-07-09,01:00,"3.399,54","85,20","72,59","41.014,00","39.501,54","15.062,84","1.624,83","4.166,10","137,00","9.385,66","5,30","885,49","5.407,12","0,00","913,34","1.592,07","11,37","310,42"
2025-07-09,02:00,"3.360,00","84,21","71,75","39.825,00","38.375,62","14.992,14","1.613,52","4.216,30","137,00","9.384,97","5,30","903,81","4.294,87","0,00","910,10","1.595,79","10,91","310,91"
2025-07-09,03:00,"3.399,54","85,20","72,59","38.774,00","37.246,32","14.898,97","1.588,55","4.201,10","137,00","9.414,50","5,30","918,68","3.477,82","0,00","910,19","1.369,42","13,86","310,93"
2025-07-09,04:00,"3.399,54","85,20","72,59","38.257,00","36.724,06","14.713,09","1.550,47","4.203,10","137,00","9.414,50","5,30","931,69","3.196,82","0,00","910,21","1.325,38","30,06","306,44"
2025-07-09,05:00,"3.399,54","85,20","72,59","37.117,00","35.428,75","14.006,04","1.534,54","4.225,10","137,00","9.414,50","5,30","939,65","2.516,27","0,00","905,24","1.272,49","164,37","308,25"
2025-07-09,06:00,"3.280,00","82,20","70,04","36.339,00","35.509,92","12.507,20","1.571,22","4.228,80","137,00","9.415,50","10,50","946,61","2.516,52","0,00","909,82","1.259,50","1.680,43","326,82"
2025-07-09,07:00,"2.826,20","70,83","60,35","38.291,00","37.679,29","11.056,63","1.667,26","4.226,50","137,00","9.397,50","19,60","930,08","2.431,02","0,00","929,48","1.226,08","5.320,97","337,17"
2025-07-09,08:00,"2.990,99","74,96","63,87","44.381,00","43.624,18","11.893,02","1.809,99","4.253,10","137,00","9.406,50","28,20","889,55","3.394,57","0,00","971,16","1.380,62","9.110,31","350,16"
2025-07-09,09:00,"3.200,00","80,20","68,33","47.587,00","46.808,77","11.356,94","1.924,70","4.250,00","223,70","9.419,50","30,80","849,88","3.645,32","0,00","995,24","1.440,11","12.269,41","403,17"
2025-07-09,10:00,"2.850,01","71,43","60,86","48.890,00","49.294,99","11.494,84","2.077,90","4.162,00","180,00","9.427,50","31,90","814,23","3.855,12","0,00","1.008,20","1.305,67","14.497,19","440,44"
2025-07-09,11:00,"3.089,01","77,42","65,96","50.374,00","50.389,33","10.856,18","2.385,19","4.147,00","137,00","9.429,50","32,00","776,21","4.255,37","0,00","983,32","1.299,20","15.631,35","457,01"
2025-07-09,12:00,"2.744,01","68,77","58,59","49.886,00","50.193,96","10.104,71","2.781,14","4.161,00","137,00","9.430,50","32,20","753,47","4.128,82","0,00","985,18","1.195,29","16.020,25","464,40"
2025-07-09,13:00,"2.896,01","72,58","61,84","50.892,00","51.211,72","10.963,11","3.184,54","4.149,50","134,00","9.430,50","32,60","719,41","4.146,82","0,00","980,79","1.261,36","15.752,28","456,81"
2025-07-09,14:00,"3.149,77","78,94","67,26","51.671,00","51.823,74","11.648,89","3.599,89","4.045,60","137,00","9.428,50","31,40","700,46","4.568,37","0,00","989,63","1.318,56","14.913,66","441,78"
2025-07-09,15:00,"2.990,99","74,96","63,87","51.457,00","50.977,86","11.905,82","4.030,10","3.675,30","137,00","9.426,50","30,20","692,43","5.087,12","0,00","977,09","1.342,39","13.257,85","416,06"
2025-07-09,16:00,"3.359,99","84,21","71,75","51.523,00","50.305,65","13.024,96","4.247,62","3.644,30","134,00","9.433,50","28,80","694,47","5.692,82","0,00","973,50","1.457,70","10.613,58","360,40"
2025-07-09,17:00,"3.399,55","85,20","72,59","50.817,00","48.825,90","13.873,23","4.411,30","3.661,80","134,00","9.419,50","23,90","708,76","6.438,37","0,00","966,11","1.660,18","7.176,75","352,00"
2025-07-09,18:00,"3.399,55","85,20","72,59","49.743,00","46.518,66","14.234,57","4.393,19","3.658,70","134,00","9.441,50","15,40","725,41","7.581,19","0,00","957,36","1.794,21","3.243,84","339,29"
2025-07-09,19:00,"3.400,00","85,21","72,60","49.740,00","45.138,63","14.687,57","3.991,27","3.661,50","194,00","9.269,50","5,30","748,01","8.685,02","0,00","944,38","2.002,65","630,29","319,14"
2025-07-09,20:00,"3.400,00","85,21","72,60","50.623,00","45.819,41","14.859,87","3.665,83","3.649,10","254,00","9.271,50","5,30","776,19","9.869,27","0,00","946,67","2.181,78","25,44","314,46"
2025-07-09,21:00,"3.400,00","85,21","72,60","50.608,00","45.487,11","15.146,07","3.291,53","3.756,10","156,80","9.311,50","5,30","806,19","9.594,22","0,00","938,44","2.157,91","10,10","312,95"
2025-07-09,22:00,"3.400,00","85,21","72,60","49.301,00","44.930,26","15.155,89","3.145,03","3.840,10","270,00","9.311,50","5,30","829,07","9.129,49","0,00","943,76","1.977,77","8,81","313,54"
2025-07-09,23:00,"3.399,55","85,20","72,59","47.481,00","44.179,57","15.186,98","3.163,10","4.133,10","270,00","9.311,50","5,30","847,19","8.165,07","0,00","933,17","1.835,74","10,26","318,16"
2025-07-10,00:00,"3.400,00","85,14","72,52","45.650,00","41.882,23","14.359,45","3.426,71","4.285,60","270,00","9.384,00","5,30","862,54","6.408,27","0,00","927,23","1.617,69","14,86","320,58"
2025-07-10,01:00,"3.399,54","85,13","72,51","43.713,00","40.409,18","14.048,59","3.825,65","4.334,60","270,00","9.404,44","5,30","877,47","4.840,32","0,00","925,46","1.540,99","15,59","320,77"
2025-07-10,02:00,"3.200,00","80,13","68,25","42.028,00","39.491,85","13.476,43","4.230,26","4.352,60","270,00","9.422,00","5,30","895,32","4.126,87","0,00","925,63","1.450,85","15,63","320,96"
2025-07-10,03:00,"3.150,01","78,88","67,19","40.451,00","38.201,90","12.432,65","4.503,28","4.383,60","270,00","9.428,00","5,30","907,64","3.637,22","0,00","926,99","1.367,87","18,47","320,88"
2025-07-10,04:00,"2.920,00","73,12","62,28","39.686,00","37.211,68","11.796,51","4.619,96","4.215,65","270,00","9.446,00","5,30","924,15","3.330,72","0,00","927,47","1.318,46","33,67","323,79"
2025-07-10,05:00,"2.498,01","62,55","53,28","38.624,00","35.444,99","10.491,57","4.774,38","4.269,35","270,00","9.446,00","5,30","934,12","2.614,37","0,00","929,29","1.217,46","167,26","325,89"
2025-07-10,06:00,"2.616,00","65,51","55,80","37.597,00","35.508,61","9.302,26","4.905,52","4.381,65","270,00","9.447,00","10,50","939,13","2.053,02","0,00","934,21","1.246,46","1.681,63","337,23"
2025-07-10,07:00,"2.350,01","58,85","50,12","39.771,00","37.929,51","8.132,33","4.843,75","4.391,79","270,00","9.459,00","19,60","926,34","2.008,02","0,00","958,86","1.249,69","5.327,83","342,30"
2025-07-10,08:00,"3.250,01","81,39","69,32","45.892,00","44.043,53","8.818,27","4.786,83","4.462,50","270,00","9.467,00","28,20","899,33","3.387,17","0,00","985,18","1.455,88","9.128,19","354,98"
2025-07-10,09:00,"3.164,06","79,23","67,49","49.164,00","47.510,45","8.672,80","4.553,72","4.499,59","270,00","9.478,03","30,80","864,78","3.927,82","0,00","1.016,07","1.435,77","12.353,51","407,56"
2025-07-10,10:00,"2.999,00","75,10","63,97","50.918,00","48.867,93","7.741,38","4.387,39","4.572,60","270,00","9.488,00","31,90","830,38","3.972,22","0,00","1.025,55","1.398,24","14.705,54","444,73"
2025-07-10,11:00,"2.741,01","68,64","58,46","51.365,00","49.633,97","7.437,54","4.293,83","4.347,20","270,00","9.485,50","32,00","795,89","4.142,27","0,00","1.014,71","1.365,16","15.985,95","463,92"
2025-07-10,12:00,"1.399,99","35,06","29,86","51.476,00","48.974,59","6.883,13","4.229,11","4.054,29","270,00","9.398,00","23,20","762,15","4.097,32","0,00","1.030,60","1.217,87","16.536,20","472,72"
2025-07-10,13:00,"2.741,00","68,64","58,46","51.976,00","49.738,33","7.322,33","4.534,45","4.172,00","278,00","9.487,50","32,60","732,83","4.135,77","0,00","1.038,21","1.253,52","16.283,76","467,36"
2025-07-10,14:00,"3.114,23","77,99","66,42","53.209,00","52.060,99","9.567,30","4.686,69","4.169,20","270,00","9.475,50","31,40","711,70","5.000,77","0,00","1.029,72","1.394,84","15.272,61","451,26"
2025-07-10,15:00,"2.998,01","75,08","63,95","51.796,00","50.308,61","9.477,00","5.041,17","4.086,60","278,00","9.482,50","30,20","697,14","4.908,52","0,00","1.017,26","1.315,01","13.550,08","425,13"
2025-07-10,16:00,"2.980,31","74,63","63,57","51.625,00","49.510,00","10.471,54","5.425,39","4.139,30","278,00","9.466,00","28,80","698,91","5.505,72","0,00","1.015,93","1.384,14","10.729,56","366,71"
2025-07-10,17:00,"2.880,00","72,12","61,43","51.160,00","49.441,98","13.085,74","5.666,80","4.018,85","278,00","9.451,95","23,90","710,65","6.228,97","0,00","985,79","1.443,89","7.196,77","350,67"
2025-07-10,18:00,"3.190,01","79,88","68,04","50.648,00","48.661,45","14.953,09","5.619,32","3.995,45","278,00","9.442,50","15,40","727,06","7.343,72","0,00","973,48","1.762,35","3.211,69","339,39"
2025-07-10,19:00,"3.399,54","85,13","72,51","50.712,00","46.623,73","14.771,79","5.527,51","4.009,45","278,00","9.442,00","5,30","748,95","7.920,42","0,00","969,47","2.011,19","619,56","320,09"
2025-07-10,20:00,"3.399,54","85,13","72,51","51.469,00","47.267,93","14.856,16","5.507,88","4.033,35","271,00","9.442,00","5,30","776,88","8.806,47","0,00","970,69","2.249,13","33,95","315,12"
2025-07-10,21:00,"3.399,55","85,13","72,51","50.952,00","46.578,70","14.947,44","5.351,40","3.970,60","278,00","9.442,00","5,30","805,68","8.324,67","0,00","966,96","2.158,83","15,85","311,97"
2025-07-10,22:00,"3.331,01","83,41","71,05","49.743,00","46.186,09","14.761,83","5.228,63","3.986,60","270,00","9.442,00","5,30","835,72","8.369,27","0,00","969,68","1.989,92","15,20","311,94"
2025-07-10,23:00,"2.793,00","69,94","59,57","47.932,00","45.403,50","14.640,60","5.214,76","4.009,60","278,00","9.442,00","5,30","857,11","7.880,67","0,00","965,38","1.784,90","13,25","311,93"
2025-07-11,00:00,"3.372,34","84,39","72,07","45.167,00","42.845,25","13.598,05","5.355,45","3.873,35","278,00","9.437,50","5,30","869,84","6.563,92","0,00","942,71","1.570,92","15,36","334,85"
2025-07-11,01:00,"3.200,00","80,08","68,39","43.053,00","40.728,57","12.784,72","5.433,68","3.927,60","278,00","9.437,50","5,30","886,84","5.195,22","0,00","928,12","1.501,45","15,19","334,95"
2025-07-11,02:00,"2.997,02","75,00","64,05","41.409,00","38.997,66","11.708,00","5.528,29","4.064,60","278,00","9.437,50","5,30","904,32","4.372,52","0,00","927,17","1.423,02","13,99","334,95"
2025-07-11,03:00,"2.987,00","74,75","63,84","40.088,00","38.170,30","11.401,89","5.683,81","4.194,60","278,00","9.407,50","5,30","914,71","3.712,32","0,00","928,45","1.292,91","15,86","334,95"
2025-07-11,04:00,"2.987,00","74,75","63,84","39.290,00","37.150,33","10.644,80","5.831,75","4.118,40","278,00","9.407,50","5,30","929,84","3.349,32","0,00","937,28","1.305,26","26,03","316,85"
2025-07-11,05:00,"3.150,00","78,82","67,32","38.059,00","35.419,81","9.609,56","6.056,58","3.959,60","278,00","9.407,50","5,30","938,87","2.484,02","0,00","944,42","1.284,25","144,69","307,02"
2025-07-11,06:00,"2.800,01","70,07","59,84","37.044,00","35.251,11","8.294,15","6.105,76","3.942,10","278,00","9.408,50","10,50","944,48","2.191,02","0,00","952,51","1.212,58","1.589,31","322,20"
2025-07-11,07:00,"1.719,99","43,04","36,76","38.633,00","37.760,59","7.064,87","6.193,86","3.935,70","278,00","9.387,10","10,60","934,81","2.381,22","0,00","964,60","1.208,50","5.079,19","322,14"
2025-07-11,08:00,"3.350,01","83,83","71,59","45.244,00","43.333,51","7.326,48","6.102,23","3.992,50","278,00","9.398,00","28,20","910,67","3.649,92","0,00","985,82","1.515,03","8.817,54","329,12"
2025-07-11,09:00,"3.173,02","79,40","67,81","48.234,00","46.911,46","7.355,13","5.912,01","4.001,50","182,00","9.411,00","30,00","875,82","4.426,42","0,00","1.014,02","1.431,22","11.891,38","380,96"
2025-07-11,10:00,"2.880,00","72,07","61,55","49.913,00","48.470,11","7.024,60","5.808,95","4.000,50","137,00","9.426,50","30,90","839,76","4.338,42","0,00","1.045,24","1.343,26","14.057,42","417,56"
2025-07-11,11:00,"2.970,00","74,32","63,47","51.023,00","49.803,43","6.756,00","5.675,06","3.968,00","137,00","9.244,50","31,50","807,13","4.985,92","0,00","1.044,15","1.397,52","15.320,07","436,58"
2025-07-11,12:00,"1.719,99","43,04","36,76","50.457,00","48.475,66","5.626,93","5.738,80","3.766,35","137,00","9.243,60","22,20","770,39","4.749,22","0,00","1.046,34","1.185,79","15.745,40","443,64"
2025-07-11,13:00,"1.900,00","47,55","40,60","51.059,00","48.458,54","5.699,81","5.918,12","3.749,35","137,00","9.242,70","22,20","742,51","4.858,02","0,00","1.040,79","1.205,08","15.404,90","438,06"
2025-07-11,14:00,"3.125,01","78,20","66,78","52.250,00","50.308,49","7.483,40","6.174,81","3.702,44","137,00","9.237,00","30,20","719,43","5.509,42","0,00","1.040,20","1.414,90","14.438,62","421,07"
2025-07-11,15:00,"3.125,00","78,20","66,78","51.576,00","50.170,65","7.944,69","6.485,25","3.688,05","137,00","9.419,00","29,00","707,90","6.200,52","0,00","1.027,52","1.330,46","12.803,94","397,32"
2025-07-11,16:00,"3.000,00","75,07","64,11","51.411,00","49.271,90","8.633,65","6.713,88","3.676,55","217,00","9.401,00","27,50","708,61","6.854,52","0,00","1.010,07","1.384,03","10.236,40","408,69"
2025-07-11,17:00,"3.125,00","78,20","66,78","50.806,00","48.582,94","10.608,75","6.882,95","3.697,75","278,00","9.387,00","23,10","716,71","7.305,52","0,00","986,89","1.447,94","6.843,73","404,60"
2025-07-11,18:00,"2.498,01","62,51","53,39","50.159,00","47.328,37","12.042,50","6.997,61","3.688,05","278,00","9.425,50","14,90","731,37","8.331,42","0,00","950,54","1.450,88","3.063,23","354,37"
2025-07-11,19:00,"3.300,01","82,58","70,52","50.460,00","47.433,52","13.777,41","6.777,14","3.687,60","278,00","9.423,50","5,30","755,25","8.984,92","0,00","926,94","1.871,96","611,32","334,18"
2025-07-11,20:00,"3.399,54","85,07","72,65","51.532,00","47.421,19","13.971,66","6.500,54","3.604,60","278,00","9.422,50","5,30","783,87","9.502,22","0,00","925,98","2.058,76","37,86","329,90"
2025-07-11,21:00,"3.399,55","85,07","72,65","51.465,00","46.655,03","13.825,23","6.272,37","3.608,60","278,00","9.437,50","5,30","810,55","9.104,82","0,00","924,77","2.044,95","16,42","326,52"
2025-07-11,22:00,"3.388,33","84,79","72,41","49.866,00","46.280,99","13.845,64","5.924,78","3.781,60","278,00","9.437,50","5,30","839,11","9.009,62","0,00","927,17","1.888,19","17,56","326,52"
2025-07-11,23:00,"3.200,01","80,08","68,39","45.769,00","45.241,87","13.858,61","5.622,14","3.826,60","278,00","9.436,50","5,30","861,72","8.395,52","0,00","925,26","1.690,09","15,62","326,51"
2025-07-12,00:00,"3.360,00","84,05","71,67","43.622,00","42.662,14","13.154,97","5.290,18","3.733,60","278,00","9.340,84","5,30","880,18","7.190,92","0,00","924,73","1.564,65","15,12","283,65"
2025-07-12,01:00,"3.299,99","82,55","70,39","41.657,00","39.676,71","11.763,72","5.056,77","3.712,60","275,00","9.329,87","5,30","891,29","5.984,92","0,00","926,02","1.478,06","14,53","238,63"
2025-07-12,02:00,"3.150,00","78,79","67,19","39.967,00","38.171,70","11.466,34","4.927,94","3.690,80","275,00","9.329,00","5,30","909,30","5.014,42","0,00","928,28","1.372,76","13,64","238,92"
2025-07-12,03:00,"2.787,77","69,73","59,46","38.861,00","37.327,11","11.269,56","4.821,45","3.762,90","277,80","9.329,00","5,30","920,32","4.428,52","0,00","944,84","1.313,00","15,87","238,55"
2025-07-12,04:00,"3.050,77","76,31","65,07","37.991,00","36.243,34","10.558,80","4.824,56","3.830,60","275,00","9.329,00","5,30","932,66","4.037,52","0,00","923,55","1.287,60","25,50","213,25"
2025-07-12,05:00,"3.200,00","80,05","68,25","36.706,00","35.592,47","10.444,26","4.774,32","3.850,50","275,00","9.327,50","5,30","939,48","3.382,92","0,00","920,85","1.317,28","144,67","210,39"
2025-07-12,06:00,"3.399,45","85,03","72,51","35.615,00","34.617,64","8.518,24","4.906,18","3.809,69","275,00","9.328,50","10,50","945,28","2.763,52","0,00","925,82","1.323,22","1.586,31","225,38"
2025-07-12,07:00,"2.998,01","74,99","63,95","36.680,00","35.998,75","6.464,32","5.015,12","3.882,40","275,00","9.310,00","19,60","932,41","2.538,72","0,00","945,45","1.243,31","5.101,89","270,53"
2025-07-12,08:00,"2.900,00","72,54","61,86","40.595,00","40.182,05","5.700,33","5.116,62","3.945,90","275,00","9.318,00","28,20","902,53","3.229,52","0,00","973,23","1.350,95","9.016,23","325,54"
2025-07-12,09:00,"1.900,00","47,53","40,53","43.173,00","43.108,30","4.685,72","5.341,70","3.947,90","277,50","9.331,73","21,00","870,80","3.635,02","0,00","1.024,14","1.281,12","12.311,14","380,53"
2025-07-12,10:00,"1.399,99","35,02","29,86","45.137,00","44.753,19","4.317,92","5.388,22","3.881,00","278,00","8.424,67","21,90","838,53","4.379,02","0,00","1.019,68","1.224,01","14.562,79","417,45"
2025-07-12,11:00,"1.399,99","35,02","29,86","46.385,00","46.142,49","4.187,01","5.518,04","3.856,00","275,00","7.727,29","22,50","802,56","5.316,02","0,00","1.026,29","1.202,82","15.771,63","437,33"
2025-07-12,12:00,"1.385,00","34,64","29,54","46.100,00","45.514,33","3.948,75","5.583,11","3.853,90","275,00","6.905,14","28,20","773,70","5.319,72","0,00","1.038,78","1.212,14","16.130,08","445,81"
2025-07-12,13:00,"1.400,00","35,02","29,86","46.620,00","46.149,10","3.946,15","5.838,92","3.818,80","278,00","7.065,29","22,20","749,71","5.838,52","0,00","1.006,92","1.235,11","15.907,72","441,76"
2025-07-12,14:00,"1.500,02","37,52","31,99","47.115,00","46.822,27","4.042,17","6.150,34","3.894,30","278,00","7.793,32","21,20","734,56","6.265,52","0,00","1.002,29","1.225,81","14.989,00","425,76"
2025-07-12,15:00,"1.578,56","39,49","33,67","46.975,00","46.268,06","4.219,77","6.530,95","3.880,80","278,00","8.427,33","20,00","717,15","6.309,52","0,00","993,25","1.191,72","13.300,49","399,08"
